client_id,age_bins,client_age,month_first_order,sex,sales,nb_order,avg_order_value,nb_prod
c_7108,"(59, 65]",61.0,2021-03,f,568.1300000000002,23,24.701304347826095,34
c_7109,"(53, 59]",56.0,2021-03,m,929.4800000000001,42,22.130476190476195,58
c_711,"(41, 47]",47.0,2021-03,m,575.8400000000001,18,31.99111111111112,49
c_7110,"(59, 65]",60.0,2021-08,f,100.21000000000001,4,25.052500000000002,8
c_7111,"(53, 59]",54.0,2021-03,m,873.5900000000001,31,28.180322580645164,50
c_7112,"(35, 41]",37.0,2021-03,m,602.8000000000001,14,43.057142857142864,45
c_7113,"(53, 59]",56.0,2021-03,f,329.17,14,23.51214285714286,18
c_7114,"(47, 53]",49.0,2021-03,m,1370.33,53,25.855283018867922,108
c_7115,"(41, 47]",45.0,2021-03,m,329.84,11,29.985454545454544,26
c_7116,"(65, 71]",66.0,2021-04,m,342.56000000000006,8,42.82000000000001,20
c_7117,"(65, 71]",66.0,2021-03,m,569.6400000000002,21,27.125714285714295,32
c_7118,"(59, 65]",62.0,2021-03,m,687.5200000000002,26,26.44307692307693,41
c_7119,"(41, 47]",43.0,2021-04,f,240.63,6,40.105,15
c_712,"(53, 59]",55.0,2021-12,f,19.81,1,19.81,1
c_7120,"(47, 53]",49.0,2021-04,m,421.65000000000015,9,46.850000000000016,26
c_7121,"(59, 65]",62.0,2021-03,f,494.2900000000001,18,27.46055555555556,34
c_7122,"(41, 47]",44.0,2021-03,f,675.6899999999999,22,30.713181818181816,58
c_7123,"(17, 23]",19.0,2021-03,m,348.91,8,43.61375,26
c_7124,"(29, 35]",34.0,2021-03,f,90.79999999999998,6,15.133333333333331,11
c_7125,"(41, 47]",44.0,2021-03,f,985.7100000000005,34,28.99147058823531,76
c_7126,"(23, 29]",29.0,2021-04,f,465.66,7,66.52285714285715,9
c_7127,"(53, 59]",58.0,2021-03,f,558.4200000000001,34,16.424117647058825,38
c_7128,"(53, 59]",54.0,2021-05,m,98.69,3,32.89666666666667,7
c_7129,"(59, 65]",60.0,2021-04,m,503.7200000000001,12,41.976666666666674,26
c_713,"(17, 23]",18.0,2021-04,f,320.59,5,64.118,7
c_7130,"(77, 83]",83.0,2021-03,m,697.6800000000002,16,43.60500000000001,35
c_7131,"(35, 41]",40.0,2021-03,f,579.1,22,26.322727272727274,48
c_7132,"(35, 41]",41.0,2021-05,f,150.22,5,30.044,11
c_7133,"(41, 47]",43.0,2021-03,m,311.95,14,22.282142857142855,26
c_7134,"(35, 41]",41.0,2021-03,f,571.0200000000002,18,31.723333333333343,49
c_7135,"(23, 29]",26.0,2021-04,m,1456.47,17,85.67470588235294,32
c_7136,"(59, 65]",64.0,2021-04,f,232.12000000000006,7,33.16000000000001,14
c_7137,"(41, 47]",42.0,2021-03,f,743.7600000000002,22,33.80727272727274,52
c_7138,"(35, 41]",39.0,2021-03,m,907.5900000000001,27,33.61444444444445,66
c_7139,"(65, 71]",67.0,2021-04,f,136.30999999999997,7,19.47285714285714,10
c_714,"(41, 47]",42.0,2021-04,f,789.26,27,29.23185185185185,66
c_7140,"(35, 41]",41.0,2021-04,m,310.81000000000006,12,25.90083333333334,30
c_7141,"(23, 29]",26.0,2021-03,f,476.0200000000001,9,52.89111111111112,21
c_7142,"(47, 53]",53.0,2021-04,f,362.66,15,24.177333333333333,21
c_7143,"(29, 35]",34.0,2021-03,m,892.8500000000004,26,34.34038461538463,63
c_7144,"(35, 41]",38.0,2021-03,f,1362.3800000000003,45,30.27511111111112,109
c_7145,"(17, 23]",20.0,2021-03,f,590.09,7,84.29857142857144,18
c_7146,"(47, 53]",51.0,2021-03,m,712.1300000000002,25,28.48520000000001,44
c_7147,"(35, 41]",39.0,2021-03,m,1322.8200000000004,44,30.06409090909092,100
c_7148,"(59, 65]",61.0,2021-03,m,525.8400000000001,20,26.29200000000001,28
c_7149,"(41, 47]",42.0,2021-04,f,193.36,8,24.17,15
c_715,"(77, 83]",79.0,2021-03,m,1100.64,48,22.930000000000003,65
c_7150,"(29, 35]",35.0,2021-03,f,1993.8600000000008,62,32.15903225806453,159
c_7151,"(17, 23]",23.0,2021-03,f,616.56,8,77.07,12
c_7152,"(23, 29]",27.0,2021-07,m,124.69,3,41.56333333333333,6
c_7153,"(53, 59]",58.0,2021-03,f,286.31,17,16.841764705882355,20
c_7154,"(17, 23]",18.0,2021-03,m,1093.65,15,72.91000000000001,20
c_7155,"(23, 29]",29.0,2021-04,m,662.7600000000001,11,60.2509090909091,12
c_7156,"(23, 29]",28.0,2021-04,m,480.29,11,43.662727272727274,13
c_7157,"(23, 29]",28.0,2021-06,m,109.45,3,36.483333333333334,4
c_7158,"(17, 23]",18.0,2021-03,m,239.92000000000002,4,59.980000000000004,4
c_7159,"(65, 71]",69.0,2021-03,m,571.6500000000001,31,18.440322580645166,37
c_716,"(23, 29]",24.0,2021-03,f,1102.93,12,91.91083333333334,24
c_7160,"(41, 47]",47.0,2021-03,m,115.19999999999999,5,23.04,10
c_7161,"(65, 71]",66.0,2021-03,f,892.6400000000001,41,21.771707317073172,52
c_7162,"(29, 35]",30.0,2021-05,m,469.85,6,78.30833333333334,10
c_7163,"(41, 47]",44.0,2021-03,f,934.2300000000005,29,32.214827586206916,73
c_7164,"(23, 29]",29.0,2021-04,m,870.1,13,66.93076923076923,26
c_7165,"(35, 41]",39.0,2021-03,f,477.6000000000001,16,29.850000000000005,32
c_7166,"(23, 29]",24.0,2021-03,m,828.3500000000001,10,82.83500000000001,27
c_7167,"(29, 35]",32.0,2021-03,m,1444.3399999999997,48,30.09041666666666,114
c_7168,"(65, 71]",66.0,2021-05,m,141.32,5,28.264,11
c_7169,"(47, 53]",52.0,2021-03,m,567.45,35,16.212857142857143,41
c_717,"(23, 29]",26.0,2021-04,m,664.55,7,94.93571428571428,14
c_7170,"(35, 41]",38.0,2021-05,m,276.24,10,27.624000000000002,22
c_7171,"(17, 23]",20.0,2021-06,m,251.46999999999997,5,50.294,5
c_7172,"(29, 35]",35.0,2021-03,f,1213.7600000000002,35,34.67885714285715,87
c_7173,"(47, 53]",49.0,2021-03,m,227.35000000000002,7,32.478571428571435,17
c_7174,"(83, 89]",88.0,2021-03,f,594.0500000000003,30,19.801666666666677,38
c_7175,"(17, 23]",19.0,2021-03,m,253.16000000000003,4,63.290000000000006,4
c_7176,"(65, 71]",71.0,2021-03,f,1014.6900000000004,47,21.589148936170222,62
c_7177,"(47, 53]",48.0,2021-03,f,591.6600000000001,15,39.444,42
c_7178,"(59, 65]",63.0,2021-03,m,1471.3300000000002,60,24.52216666666667,86
c_7179,"(41, 47]",46.0,2021-03,m,248.46,8,31.0575,22
c_718,"(17, 23]",18.0,2021-04,m,1103.3700000000001,16,68.96062500000001,24
c_7180,"(59, 65]",63.0,2021-03,f,438.23000000000013,21,20.868095238095243,26
c_7181,"(29, 35]",30.0,2021-03,f,419.75,7,59.964285714285715,10
c_7182,"(65, 71]",67.0,2021-03,f,921.6400000000002,40,23.041000000000004,59
c_7183,"(35, 41]",39.0,2021-04,m,398.65999999999997,8,49.832499999999996,31
c_7184,"(65, 71]",66.0,2021-03,m,916.3000000000002,35,26.180000000000007,55
c_7185,"(29, 35]",32.0,2021-03,f,429.58000000000004,17,25.269411764705886,35
c_7186,"(41, 47]",43.0,2021-03,m,1029.6300000000003,30,34.32100000000001,76
c_7187,"(83, 89]",86.0,2021-06,f,204.59000000000003,13,15.73769230769231,15
c_7188,"(47, 53]",48.0,2021-03,m,823.6700000000004,26,31.6796153846154,65
c_7189,"(65, 71]",66.0,2021-03,f,357.20000000000005,10,35.720000000000006,19
c_719,"(17, 23]",18.0,2021-03,f,1470.04,18,81.66888888888889,24
c_7190,"(65, 71]",69.0,2021-03,m,189.2,10,18.919999999999998,14
c_7191,"(71, 77]",75.0,2021-04,f,316.73,5,63.346000000000004,16
c_7192,"(17, 23]",21.0,2021-08,f,401.1400000000001,6,66.85666666666668,16
c_7193,"(35, 41]",40.0,2021-03,f,455.3100000000001,12,37.94250000000001,30
c_7194,"(29, 35]",34.0,2021-03,f,1392.5600000000006,42,33.15619047619049,109
c_7195,"(53, 59]",56.0,2021-06,f,179.89,5,35.977999999999994,8
c_7196,"(41, 47]",47.0,2021-03,f,878.6100000000001,33,26.62454545454546,72
c_7197,"(59, 65]",62.0,2021-03,f,407.4600000000001,17,23.96823529411765,24
c_7198,"(53, 59]",55.0,2021-03,m,1815.1400000000003,62,29.27645161290323,105
c_7199,"(17, 23]",22.0,2021-04,f,472.31,6,78.71833333333333,16
c_72,"(53, 59]",54.0,2021-04,m,298.17,7,42.59571428571429,17
c_720,"(59, 65]",62.0,2021-05,f,197.35,8,24.66875,13
c_7200,"(53, 59]",55.0,2021-03,m,617.8100000000002,29,21.30379310344828,35
c_7201,"(35, 41]",39.0,2021-03,m,1448.070000000001,52,27.84750000000002,123
c_7202,"(17, 23]",18.0,2021-05,f,196.49,4,49.1225,15
c_7203,"(53, 59]",57.0,2021-03,f,466.28000000000003,9,51.808888888888895,26
c_7204,"(29, 35]",30.0,2021-03,f,658.7200000000001,7,94.10285714285716,20
c_7205,"(47, 53]",51.0,2021-03,m,407.9800000000001,18,22.66555555555556,24
c_7206,"(41, 47]",43.0,2021-03,m,798.7700000000002,18,44.37611111111112,43
c_7207,"(41, 47]",42.0,2021-03,m,439.2300000000001,13,33.78692307692308,29
c_7208,"(41, 47]",43.0,2021-03,m,1925.22,68,28.312058823529412,156
c_7209,"(41, 47]",44.0,2021-03,m,180.4,6,30.066666666666666,16
c_721,"(71, 77]",73.0,2021-03,f,840.0400000000002,43,19.535813953488375,53
c_7210,"(47, 53]",53.0,2021-03,f,476.9200000000001,24,19.87166666666667,28
c_7211,"(41, 47]",46.0,2021-03,m,1481.2700000000004,44,33.665227272727286,115
c_7212,"(41, 47]",47.0,2021-03,f,1912.010000000001,65,29.415538461538475,140
c_7213,"(41, 47]",43.0,2021-03,m,674.11,21,32.10047619047619,53
c_7214,"(35, 41]",40.0,2021-04,f,272.03000000000003,4,68.00750000000001,18
c_7215,"(35, 41]",40.0,2021-03,f,200.66000000000003,7,28.66571428571429,16
c_7216,"(41, 47]",42.0,2021-03,m,1143.4800000000007,36,31.763333333333353,90
c_7217,"(41, 47]",46.0,2021-03,f,1139.6,37,30.799999999999997,86
c_7218,"(35, 41]",36.0,2021-03,f,987.7400000000002,33,29.931515151515157,83
c_7219,"(53, 59]",56.0,2021-03,f,1081.0300000000002,47,23.000638297872346,69
c_722,"(29, 35]",35.0,2021-03,f,1175.1100000000004,42,27.97880952380953,91
c_7220,"(41, 47]",42.0,2021-03,m,361.3,14,25.807142857142857,28
c_7221,"(59, 65]",63.0,2021-03,f,705.9300000000002,24,29.413750000000007,44
c_7222,"(23, 29]",26.0,2021-03,f,1349.49,19,71.02578947368421,25
c_7223,"(47, 53]",51.0,2021-05,f,325.68,14,23.262857142857143,17
c_7224,"(59, 65]",64.0,2021-04,f,224.38000000000005,10,22.438000000000006,18
c_7225,"(17, 23]",22.0,2021-03,f,157.49,4,39.3725,4
c_7226,"(47, 53]",48.0,2021-03,f,1081.3500000000004,37,29.225675675675685,82
c_7227,"(53, 59]",56.0,2021-04,f,469.54,24,19.56416666666667,28
c_7228,"(41, 47]",45.0,2021-04,m,208.7,7,29.814285714285713,14
c_7229,"(29, 35]",30.0,2021-05,m,189.6,5,37.92,9
c_723,"(17, 23]",19.0,2021-06,f,288.35,2,144.175,3
c_7230,"(29, 35]",30.0,2021-05,f,723.0400000000002,11,65.73090909090911,28
c_7231,"(47, 53]",51.0,2021-03,f,395.4200000000001,14,28.24428571428572,23
c_7232,"(89, 95]",92.0,2021-03,f,1475.8799999999997,48,30.74749999999999,83
c_7233,"(17, 23]",21.0,2021-04,f,438.34000000000003,8,54.792500000000004,8
c_7234,"(17, 23]",18.0,2021-05,f,916.4600000000002,11,83.31454545454547,22
c_7235,"(41, 47]",47.0,2021-03,f,1913.3900000000008,62,30.861129032258077,151
c_7236,"(35, 41]",41.0,2021-03,f,1210.2400000000002,45,26.89422222222223,100
c_7237,"(17, 23]",22.0,2021-03,f,899.89,16,56.243125,24
c_7238,"(53, 59]",55.0,2021-03,m,585.6600000000001,29,20.195172413793106,33
c_7239,"(17, 23]",18.0,2021-05,f,418.84000000000003,5,83.768,10
c_724,"(53, 59]",59.0,2021-03,m,471.73000000000013,22,21.442272727272734,29
c_7240,"(41, 47]",44.0,2021-03,m,2400.6899999999996,66,36.3740909090909,165
c_7241,"(35, 41]",36.0,2021-03,m,664.1800000000002,19,34.95684210526317,49
c_7242,"(29, 35]",31.0,2021-03,f,343.96000000000015,11,31.269090909090924,27
c_7243,"(59, 65]",65.0,2021-03,f,205.75999999999996,13,15.827692307692304,14
c_7244,"(41, 47]",44.0,2021-03,f,1920.6100000000008,64,30.009531250000013,143
c_7245,"(35, 41]",39.0,2021-03,f,1723.7600000000007,52,33.14923076923078,118
c_7246,"(41, 47]",46.0,2021-03,m,1130.7700000000004,35,32.3077142857143,86
c_7247,"(59, 65]",63.0,2021-03,m,325.0400000000001,18,18.057777777777783,21
c_7248,"(53, 59]",54.0,2021-03,m,246.91,5,49.382,10
c_7249,"(23, 29]",29.0,2021-04,f,1388.1999999999998,13,106.78461538461536,24
c_725,"(53, 59]",58.0,2021-04,f,251.11,15,16.740666666666666,19
c_7250,"(41, 47]",44.0,2021-03,m,1348.16,44,30.64,110
c_7251,"(17, 23]",21.0,2021-06,m,632.26,11,57.47818181818182,16
c_7252,"(41, 47]",43.0,2021-03,m,519.1400000000002,17,30.53764705882354,39
c_7253,"(47, 53]",48.0,2021-03,f,716.2700000000003,21,34.10809523809525,55
c_7254,"(77, 83]",80.0,2021-03,f,155.09,9,17.232222222222223,10
c_7255,"(35, 41]",39.0,2021-09,m,64.14,2,32.07,5
c_7256,"(23, 29]",26.0,2021-03,m,956.6700000000001,14,68.33357142857143,23
c_7257,"(17, 23]",18.0,2021-07,f,692.3399999999999,6,115.38999999999999,13
c_7258,"(35, 41]",41.0,2021-04,f,682.8900000000001,25,27.315600000000003,54
c_7259,"(41, 47]",45.0,2021-04,m,556.2900000000001,16,34.768125000000005,45
c_726,"(23, 29]",28.0,2021-03,m,93.32999999999998,2,46.66499999999999,7
c_7260,"(17, 23]",23.0,2021-05,m,315.21,7,45.029999999999994,11
c_7261,"(17, 23]",18.0,2021-04,m,560.81,7,80.11571428571428,12
c_7262,"(41, 47]",43.0,2021-03,f,1647.6700000000008,55,29.95763636363638,122
c_7263,"(29, 35]",34.0,2021-03,f,1210.9700000000005,48,25.228541666666676,94
c_7264,"(17, 23]",20.0,2021-03,f,111.82,3,37.27333333333333,3
c_7265,"(29, 35]",31.0,2021-03,m,742.46,22,33.74818181818182,55
c_7266,"(17, 23]",18.0,2021-04,m,873.1400000000001,13,67.16461538461539,20
c_7267,"(41, 47]",44.0,2021-03,m,1875.5700000000002,55,34.10127272727273,153
c_7268,"(35, 41]",37.0,2021-03,f,621.99,20,31.0995,49
c_7269,"(35, 41]",39.0,2021-03,f,1618.0400000000006,50,32.36080000000001,118
c_727,"(29, 35]",35.0,2021-03,m,208.45,6,34.74166666666667,12
c_7270,"(41, 47]",44.0,2021-03,f,307.0,11,27.90909090909091,24
c_7271,"(47, 53]",48.0,2021-04,f,213.89000000000001,10,21.389000000000003,19
c_7272,"(17, 23]",21.0,2021-03,m,720.0,14,51.42857142857143,16
c_7273,"(53, 59]",55.0,2021-03,f,202.68,10,20.268,14
c_7274,"(17, 23]",20.0,2021-04,m,1476.73,19,77.72263157894737,26
c_7275,"(71, 77]",76.0,2021-09,m,143.5,11,13.045454545454545,12
c_7276,"(59, 65]",60.0,2021-06,m,203.07,9,22.563333333333333,15
c_7277,"(29, 35]",34.0,2021-03,f,393.39000000000004,12,32.782500000000006,33
c_7278,"(47, 53]",49.0,2021-03,f,852.2500000000002,22,38.738636363636374,64
c_7279,"(35, 41]",36.0,2021-03,m,1283.3900000000003,39,32.9074358974359,92
c_728,"(65, 71]",71.0,2021-04,m,90.94999999999999,4,22.737499999999997,5
c_7280,"(41, 47]",42.0,2021-04,m,531.33,12,44.2775,39
c_7281,"(35, 41]",37.0,2021-03,m,157.54,7,22.505714285714284,14
c_7282,"(41, 47]",42.0,2021-03,f,1041.4200000000005,37,28.146486486486502,95
c_7283,"(53, 59]",58.0,2021-08,m,175.99,6,29.331666666666667,12
c_7284,"(35, 41]",41.0,2021-04,m,692.5600000000003,18,38.47555555555557,53
c_7285,"(29, 35]",33.0,2021-04,f,251.18,11,22.834545454545456,24
c_7286,"(47, 53]",51.0,2021-03,f,326.74,15,21.782666666666668,21
c_7287,"(41, 47]",44.0,2021-04,f,423.94,10,42.394,33
c_7288,"(65, 71]",66.0,2021-03,f,114.86000000000001,5,22.972,8
c_7289,"(65, 71]",67.0,2021-04,f,236.39,6,39.39833333333333,11
c_729,"(47, 53]",51.0,2021-03,f,946.6900000000002,45,21.03755555555556,56
c_7290,"(59, 65]",60.0,2021-05,f,282.78000000000003,10,28.278000000000002,19
c_7291,"(59, 65]",63.0,2021-03,m,650.2200000000003,35,18.577714285714293,40
c_7292,"(29, 35]",33.0,2021-03,f,319.31999999999994,8,39.91499999999999,22
c_7293,"(17, 23]",20.0,2021-03,m,410.49,8,51.31125,17
c_7294,"(53, 59]",56.0,2021-03,f,670.8700000000001,35,19.16771428571429,44
c_7295,"(35, 41]",36.0,2021-03,f,1443.5800000000004,42,34.37095238095239,104
c_7296,"(17, 23]",18.0,2021-03,f,265.83,7,37.97571428571428,8
c_7297,"(29, 35]",31.0,2021-03,f,411.21000000000004,14,29.372142857142858,35
c_7298,"(17, 23]",23.0,2021-03,m,896.2900000000002,15,59.75266666666668,32
c_7299,"(35, 41]",39.0,2021-03,m,1225.7700000000004,40,30.64425000000001,92
c_73,"(29, 35]",35.0,2021-03,m,970.0100000000003,30,32.33366666666668,71
c_730,"(47, 53]",53.0,2021-03,f,540.4800000000001,23,23.499130434782614,34
c_7300,"(41, 47]",42.0,2021-03,f,1394.3500000000008,44,31.689772727272747,114
c_7301,"(53, 59]",54.0,2021-09,f,283.8499999999999,4,70.96249999999998,20
c_7302,"(41, 47]",47.0,2021-03,f,389.09000000000003,12,32.42416666666667,30
c_7303,"(47, 53]",52.0,2021-03,f,419.6,21,19.98095238095238,25
c_7304,"(41, 47]",45.0,2021-03,m,1401.8600000000006,48,29.20541666666668,109
c_7305,"(47, 53]",50.0,2021-03,m,328.42,12,27.368333333333336,28
c_7306,"(47, 53]",53.0,2021-03,f,552.0900000000001,16,34.50562500000001,33
c_7307,"(23, 29]",29.0,2021-05,m,671.23,5,134.246,5
c_7308,"(65, 71]",69.0,2021-03,m,247.75000000000003,9,27.527777777777782,16
c_7309,"(17, 23]",21.0,2021-06,m,546.51,6,91.085,16
c_731,"(53, 59]",55.0,2021-03,f,282.09000000000003,6,47.01500000000001,18
c_7310,"(41, 47]",43.0,2021-04,m,1095.1700000000003,35,31.290571428571436,84
c_7311,"(23, 29]",29.0,2021-03,m,386.32,7,55.18857142857143,13
c_7312,"(17, 23]",22.0,2021-03,m,1154.4,17,67.90588235294118,27
c_7313,"(23, 29]",26.0,2021-03,f,580.4400000000002,10,58.04400000000002,32
c_7314,"(17, 23]",21.0,2021-11,m,90.65,2,45.325,3
c_7315,"(65, 71]",68.0,2021-03,f,358.22999999999996,17,21.07235294117647,20
c_7316,"(35, 41]",38.0,2021-04,f,577.1200000000002,20,28.856000000000012,44
c_7317,"(35, 41]",41.0,2021-04,f,340.4200000000001,14,24.31571428571429,28
c_7318,"(53, 59]",58.0,2021-03,m,87.96,6,14.659999999999998,6
c_7319,"(47, 53]",48.0,2021-03,f,2401.4199999999983,66,36.38515151515149,171
c_732,"(23, 29]",29.0,2021-03,m,530.22,9,58.913333333333334,16
c_7320,"(35, 41]",41.0,2021-03,m,282.5700000000001,6,47.09500000000002,21
c_7321,"(35, 41]",37.0,2021-03,m,171.88,8,21.485,16
c_7322,"(59, 65]",62.0,2021-04,f,261.5,7,37.357142857142854,14
c_7323,"(53, 59]",59.0,2021-03,m,1215.4100000000003,43,28.26534883720931,67
c_7324,"(29, 35]",35.0,2021-03,f,493.5000000000001,14,35.25000000000001,36
c_7325,"(41, 47]",43.0,2021-12,f,26.61,1,26.61,1
c_7326,"(17, 23]",23.0,2021-03,m,986.84,14,70.48857142857143,17
c_7327,"(17, 23]",21.0,2021-03,f,368.89,4,92.2225,11
c_7328,"(23, 29]",28.0,2021-03,m,802.32,11,72.93818181818182,17
c_7329,"(17, 23]",18.0,2021-03,m,421.51,4,105.3775,9
c_733,"(17, 23]",18.0,2021-04,m,175.92000000000002,3,58.64000000000001,7
c_7330,"(41, 47]",46.0,2021-03,f,351.71,9,39.07888888888888,26
c_7331,"(17, 23]",23.0,2021-04,m,325.46,6,54.24333333333333,9
c_7332,"(65, 71]",67.0,2021-09,f,41.78,2,20.89,2
c_7333,"(53, 59]",57.0,2021-03,m,82.31,5,16.462,6
c_7334,"(41, 47]",46.0,2021-05,f,156.08999999999997,6,26.014999999999997,11
c_7335,"(35, 41]",40.0,2021-06,m,333.96000000000004,6,55.660000000000004,22
c_7336,"(35, 41]",41.0,2021-04,m,449.4200000000001,12,37.451666666666675,39
c_7337,"(17, 23]",20.0,2021-03,m,554.85,10,55.485,12
c_7338,"(41, 47]",44.0,2021-03,f,2030.2500000000007,60,33.83750000000001,149
c_7339,"(23, 29]",28.0,2021-06,m,183.36,4,45.84,8
c_734,"(77, 83]",81.0,2021-03,f,653.4499999999999,32,20.420312499999998,46
c_7340,"(41, 47]",42.0,2021-03,m,735.6500000000002,28,26.273214285714293,54
c_7341,"(53, 59]",59.0,2021-03,f,49.73,2,24.865,3
c_7342,"(35, 41]",41.0,2021-03,m,645.2900000000002,20,32.26450000000001,51
c_7343,"(71, 77]",72.0,2021-03,f,628.2800000000003,36,17.452222222222233,42
c_7344,"(53, 59]",58.0,2021-03,m,1019.1400000000002,51,19.983137254901965,62
c_7345,"(23, 29]",25.0,2021-06,f,970.9800000000002,15,64.73200000000001,18
c_7346,"(17, 23]",18.0,2021-03,m,173.87,5,34.774,5
c_7347,"(77, 83]",78.0,2021-03,f,409.39000000000016,22,18.60863636363637,25
c_7348,"(17, 23]",18.0,2021-03,m,1725.06,22,78.41181818181818,38
c_7349,"(71, 77]",75.0,2021-03,f,1022.1800000000002,53,19.286415094339628,62
c_735,"(17, 23]",23.0,2021-03,m,856.7200000000001,17,50.39529411764707,36
c_7350,"(41, 47]",44.0,2021-03,f,650.63,20,32.5315,54
c_7351,"(17, 23]",23.0,2021-03,m,1401.6400000000003,17,82.4494117647059,26
c_7352,"(41, 47]",42.0,2021-05,m,176.32999999999998,6,29.388333333333332,13
c_7353,"(29, 35]",35.0,2021-03,m,785.5700000000002,23,34.155217391304355,62
c_7354,"(35, 41]",41.0,2021-03,f,467.28,13,35.94461538461538,31
c_7355,"(59, 65]",64.0,2021-03,m,380.40999999999997,10,38.041,15
c_7356,"(17, 23]",23.0,2021-05,f,722.87,11,65.71545454545455,15
c_7357,"(65, 71]",66.0,2021-03,m,1031.6900000000005,47,21.9508510638298,62
c_7358,"(17, 23]",18.0,2021-03,f,1346.64,14,96.18857142857144,26
c_7359,"(47, 53]",50.0,2021-04,f,629.14,17,37.00823529411765,44
c_736,"(41, 47]",45.0,2021-04,f,468.1300000000001,10,46.81300000000001,28
c_7360,"(17, 23]",19.0,2021-09,f,259.25,6,43.208333333333336,15
c_7361,"(29, 35]",34.0,2021-03,f,664.9500000000004,25,26.598000000000017,50
c_7362,"(41, 47]",45.0,2021-03,m,604.2,22,27.463636363636365,43
c_7363,"(35, 41]",40.0,2021-03,f,390.8,12,32.56666666666667,21
c_7364,"(47, 53]",50.0,2021-03,f,1018.5700000000002,35,29.102000000000004,75
c_7365,"(17, 23]",19.0,2021-06,m,588.6700000000001,6,98.11166666666668,10
c_7366,"(35, 41]",39.0,2021-03,f,213.41000000000003,9,23.712222222222223,17
c_7367,"(41, 47]",43.0,2021-06,m,295.61,8,36.95125,17
c_7368,"(71, 77]",73.0,2021-03,m,961.3300000000005,44,21.8484090909091,59
c_7369,"(35, 41]",40.0,2021-04,f,532.3700000000001,15,35.491333333333344,38
c_737,"(23, 29]",28.0,2021-07,f,77.41,3,25.80333333333333,5
c_7370,"(59, 65]",61.0,2021-04,f,271.26,9,30.14,16
c_7371,"(23, 29]",24.0,2021-04,m,1003.5200000000002,10,100.35200000000002,24
c_7372,"(35, 41]",41.0,2021-03,m,286.4200000000001,5,57.28400000000001,16
c_7373,"(35, 41]",38.0,2021-04,f,282.92,10,28.292,22
c_7374,"(41, 47]",44.0,2021-03,m,957.82,32,29.931875,67
c_7375,"(23, 29]",27.0,2021-06,m,255.23000000000002,5,51.04600000000001,15
c_7376,"(53, 59]",55.0,2021-03,f,259.31000000000006,10,25.931000000000004,15
c_7377,"(59, 65]",62.0,2021-04,f,259.60999999999996,11,23.600909090909088,13
c_7378,"(29, 35]",31.0,2021-03,m,318.36000000000007,11,28.94181818181819,29
c_7379,"(59, 65]",60.0,2021-04,m,421.57000000000005,12,35.130833333333335,24
c_738,"(65, 71]",68.0,2021-03,f,381.17000000000013,25,15.246800000000006,28
c_7380,"(83, 89]",89.0,2021-07,f,158.75,6,26.458333333333332,11
c_7381,"(41, 47]",45.0,2021-03,f,915.9100000000002,29,31.583103448275867,71
c_7382,"(59, 65]",62.0,2021-04,f,114.49,6,19.081666666666667,7
c_7383,"(35, 41]",41.0,2021-03,f,1545.6100000000008,49,31.54306122448981,118
c_7384,"(53, 59]",54.0,2021-04,m,548.3200000000002,17,32.254117647058834,30
c_7385,"(53, 59]",56.0,2021-03,m,137.46999999999997,7,19.638571428571424,10
c_7386,"(41, 47]",44.0,2021-03,f,1006.6500000000007,37,27.206756756756775,77
c_7387,"(65, 71]",68.0,2021-03,m,647.1000000000003,30,21.570000000000007,40
c_7388,"(41, 47]",45.0,2021-03,m,1990.7500000000005,63,31.599206349206355,149
c_7389,"(23, 29]",24.0,2021-06,m,95.45,2,47.725,2
c_739,"(47, 53]",52.0,2021-03,m,220.33000000000004,7,31.475714285714293,16
c_7390,"(17, 23]",19.0,2021-03,f,2290.0599999999995,23,99.5678260869565,39
c_7391,"(65, 71]",67.0,2021-03,m,233.04999999999998,10,23.305,14
c_7392,"(65, 71]",68.0,2021-04,m,95.0,6,15.833333333333334,6
c_7393,"(29, 35]",30.0,2021-03,m,465.18000000000006,6,77.53000000000002,9
c_7394,"(53, 59]",55.0,2021-03,f,908.4200000000003,36,25.2338888888889,60
c_7395,"(23, 29]",26.0,2021-03,m,596.4300000000001,14,42.60214285714286,17
c_7396,"(59, 65]",63.0,2021-03,m,1303.1400000000006,52,25.060384615384628,72
c_7397,"(47, 53]",50.0,2021-06,f,111.86999999999999,4,27.967499999999998,7
c_7398,"(35, 41]",37.0,2021-03,m,635.0600000000001,11,57.73272727272728,37
c_7399,"(29, 35]",34.0,2021-03,f,160.64999999999998,5,32.129999999999995,10
c_74,"(29, 35]",32.0,2021-03,f,412.86000000000007,12,34.40500000000001,31
c_740,"(23, 29]",27.0,2021-03,m,1638.3899999999999,15,109.22599999999998,22
c_7400,"(53, 59]",55.0,2021-05,m,183.52000000000004,7,26.217142857142864,13
c_7401,"(41, 47]",42.0,2021-03,m,1325.6500000000005,43,30.829069767441872,109
c_7402,"(71, 77]",77.0,2021-05,m,161.29999999999998,6,26.88333333333333,9
c_7403,"(47, 53]",52.0,2021-03,f,1189.34,54,22.024814814814814,74
c_7404,"(41, 47]",46.0,2021-03,m,129.13,4,32.2825,9
c_7405,"(35, 41]",40.0,2021-03,m,678.7600000000002,20,33.93800000000001,59
c_7406,"(29, 35]",34.0,2021-03,m,628.8600000000001,22,28.58454545454546,49
